"Date","State","District","Confirmed","Recovered","Deceased","Other","Tested","Daily_confirmed","Daily_Recovered","Daily_Deceased"
2020-07-31,"Rajasthan","BSF Camp",59,52,0,0,NA,0,0,0
2020-07-31,"Rajasthan","Banswara",207,130,2,0,12088,26,14,0
2020-07-31,"Rajasthan","Baran",138,95,5,0,13016,3,0,0
2020-07-31,"Rajasthan","Barmer",1372,820,12,0,34432,0,10,1
2020-07-31,"Rajasthan","Bharatpur",2571,2116,53,0,41298,25,26,0
2020-07-31,"Rajasthan","Bhilwara",638,349,6,0,54353,13,25,0
2020-07-31,"Rajasthan","Bikaner",1983,1420,42,0,68962,42,48,4
2020-07-31,"Rajasthan","Bundi",136,57,0,0,10179,7,9,0
2020-07-31,"Rajasthan","Chittorgarh",273,215,6,0,17242,10,2,0
2020-07-31,"Rajasthan","Churu",670,508,3,0,23097,5,0,0
2020-07-31,"Rajasthan","Dausa",308,267,4,0,16819,0,0,0
2020-07-31,"Rajasthan","Dholpur",1227,1041,15,0,34931,52,12,0
2020-07-31,"Rajasthan","Dungarpur",598,533,1,0,44749,9,0,0
2020-07-31,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2020-07-31,"Rajasthan","Ganganagar",229,105,3,0,13668,0,0,0
2020-07-31,"Rajasthan","Hanumangarh",207,162,1,0,15892,0,0,0
2020-07-31,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2020-07-31,"Rajasthan","Jaipur",5418,4003,188,0,177212,163,72,4
2020-07-31,"Rajasthan","Jaisalmer",188,146,0,0,28228,0,0,0
2020-07-31,"Rajasthan","Jalore",1116,1045,4,0,53505,1,16,0
2020-07-31,"Rajasthan","Jhalawar",553,436,0,0,42868,35,16,0
2020-07-31,"Rajasthan","Jhunjhunu",613,545,5,0,22757,9,0,0
2020-07-31,"Rajasthan","Jodhpur",6851,4673,83,0,245223,160,81,0
2020-07-31,"Rajasthan","Karauli",351,186,6,0,10620,16,2,0
2020-07-31,"Rajasthan","Kota",1686,946,34,0,101380,122,0,0
2020-07-31,"Rajasthan","Nagaur",1432,1203,26,0,42282,0,14,1
2020-07-31,"Rajasthan","Other State",188,54,37,0,NA,3,0,0
2020-07-31,"Rajasthan","Pali",2647,2166,30,0,68804,96,77,0
2020-07-31,"Rajasthan","Pratapgarh",176,152,2,0,14061,0,0,0
2020-07-31,"Rajasthan","Rajsamand",633,490,5,0,22888,16,5,0
2020-07-31,"Rajasthan","Sawai Madhopur",197,142,12,0,16598,4,7,0
2020-07-31,"Rajasthan","Sikar",1063,768,8,0,56612,88,0,0
2020-07-31,"Rajasthan","Sirohi",879,757,11,0,33351,10,3,0
2020-07-31,"Rajasthan","Tonk",274,244,3,0,18354,2,0,0
2020-07-31,"Rajasthan","Udaipur",1304,1005,13,0,63278,50,46,0
2020-07-30,"Rajasthan","Ajmer",1848,1171,41,0,50249,107,91,3
2020-07-30,"Rajasthan","Alwar",3807,1651,16,0,50022,193,161,1
2020-07-30,"Rajasthan","BSF Camp",59,52,0,0,NA,0,0,0
2020-07-30,"Rajasthan","Banswara",181,116,2,0,11816,5,2,0
2020-07-30,"Rajasthan","Baran",135,95,5,0,12671,7,0,0
2020-07-30,"Rajasthan","Barmer",1372,810,11,0,34141,29,32,1
2020-07-30,"Rajasthan","Bharatpur",2546,2090,53,0,39763,70,23,0
2020-07-30,"Rajasthan","Bhilwara",625,324,6,0,53541,31,2,0
2020-07-30,"Rajasthan","Bikaner",1941,1372,38,0,67416,72,47,2
2020-07-30,"Rajasthan","Bundi",129,48,0,0,9746,7,3,0
2020-07-30,"Rajasthan","Chittorgarh",263,213,6,0,16654,19,3,0
2020-07-30,"Rajasthan","Churu",665,508,3,0,21754,5,20,0
2020-07-30,"Rajasthan","Dausa",308,267,4,0,16393,4,7,0
2020-07-30,"Rajasthan","Dholpur",1175,1029,15,0,34032,4,26,0
2020-07-30,"Rajasthan","Dungarpur",589,533,1,0,44375,5,24,0
2020-07-30,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2020-07-30,"Rajasthan","Ganganagar",229,105,3,0,13407,22,20,0
2020-07-30,"Rajasthan","Hanumangarh",207,162,1,0,15725,2,11,0
2020-07-30,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2020-07-30,"Rajasthan","Jaipur",5255,3931,184,0,175412,116,31,1
2020-07-30,"Rajasthan","Jaisalmer",188,146,0,0,27691,17,1,0
2020-07-30,"Rajasthan","Jalore",1115,1029,4,0,52925,0,20,0
2020-07-30,"Rajasthan","Jhalawar",518,420,0,0,42363,18,7,0
2020-07-30,"Rajasthan","Jhunjhunu",604,545,5,0,22484,6,16,0
2020-07-30,"Rajasthan","Jodhpur",6691,4592,83,0,243310,153,171,2
2020-07-30,"Rajasthan","Karauli",335,184,6,0,10480,9,11,0
2020-07-30,"Rajasthan","Kota",1564,946,34,0,99548,108,16,0
2020-07-30,"Rajasthan","Nagaur",1432,1189,25,0,41494,51,40,2
2020-07-30,"Rajasthan","Other State",185,54,37,0,NA,0,13,0
2020-07-30,"Rajasthan","Pali",2551,2089,30,0,67669,48,98,0
2020-07-30,"Rajasthan","Pratapgarh",176,152,2,0,13766,0,0,0
2020-07-30,"Rajasthan","Rajsamand",617,485,5,0,22063,23,13,0
2020-07-30,"Rajasthan","Sawai Madhopur",193,135,12,0,16061,5,0,1
2020-07-30,"Rajasthan","Sikar",975,768,8,0,55718,0,9,0
2020-07-30,"Rajasthan","Sirohi",869,754,11,0,32988,9,0,0
2020-07-30,"Rajasthan","Tonk",272,244,3,0,18134,7,4,0
2020-07-30,"Rajasthan","Udaipur",1254,959,13,0,61453,4,0,0
2020-07-29,"Rajasthan","Ajmer",1741,1080,38,0,48802,47,99,0
2020-07-29,"Rajasthan","Alwar",3614,1490,15,0,48272,253,83,1
2020-07-29,"Rajasthan","BSF Camp",59,52,0,0,NA,0,0,0
2020-07-29,"Rajasthan","Banswara",176,114,2,0,11484,17,3,0
2020-07-29,"Rajasthan","Baran",128,95,5,0,12489,4,21,0
2020-07-29,"Rajasthan","Barmer",1343,778,10,0,33427,53,18,0
2020-07-29,"Rajasthan","Bharatpur",2476,2067,53,0,38668,51,32,0
2020-07-29,"Rajasthan","Bhilwara",594,322,6,0,52693,29,7,0
2020-07-29,"Rajasthan","Bikaner",1869,1325,36,0,66023,0,180,2
2020-07-29,"Rajasthan","Bundi",122,45,0,0,9515,3,14,0
2020-07-29,"Rajasthan","Chittorgarh",244,210,6,0,16062,2,0,0
2020-07-29,"Rajasthan","Churu",660,488,3,0,20406,16,4,1
2020-07-29,"Rajasthan","Dausa",304,260,4,0,16131,10,0,0
2020-07-29,"Rajasthan","Dholpur",1171,1003,15,0,33311,0,18,0
2020-07-29,"Rajasthan","Dungarpur",584,509,1,0,43739,11,0,0
2020-07-29,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2020-07-29,"Rajasthan","Ganganagar",207,85,3,0,13056,19,0,0
2020-07-29,"Rajasthan","Hanumangarh",205,151,1,0,15558,6,14,0
2020-07-29,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2020-07-29,"Rajasthan","Jaipur",5139,3900,183,0,172774,102,121,0
2020-07-29,"Rajasthan","Jaisalmer",171,145,0,0,27250,0,18,0
2020-07-29,"Rajasthan","Jalore",1115,1009,4,0,52435,24,25,0
2020-07-29,"Rajasthan","Jhalawar",500,413,0,0,41912,5,0,0
2020-07-29,"Rajasthan","Jhunjhunu",598,529,5,0,22135,7,16,0
2020-07-29,"Rajasthan","Jodhpur",6538,4421,81,0,240828,154,101,0
2020-07-29,"Rajasthan","Karauli",326,173,6,0,10320,2,4,1
2020-07-29,"Rajasthan","Kota",1456,930,34,0,97867,45,27,0
2020-07-29,"Rajasthan","Nagaur",1381,1149,23,0,40624,17,118,0
2020-07-29,"Rajasthan","Other State",185,41,37,0,NA,0,0,2
2020-07-29,"Rajasthan","Pali",2503,1991,30,0,66447,76,34,3
2020-07-29,"Rajasthan","Pratapgarh",176,152,2,0,13459,1,0,0
2020-07-29,"Rajasthan","Rajsamand",594,472,5,0,21400,24,13,0
2020-07-29,"Rajasthan","Sawai Madhopur",188,135,11,0,15361,3,8,0
2020-07-29,"Rajasthan","Sikar",975,759,8,0,54899,57,7,0
2020-07-29,"Rajasthan","Sirohi",860,754,11,0,32633,27,0,0
2020-07-29,"Rajasthan","Tonk",265,240,3,0,17786,0,0,0
2020-07-29,"Rajasthan","Udaipur",1250,959,13,0,59940,79,7,0
2020-07-28,"Rajasthan","Ajmer",1694,981,38,0,47509,98,45,0
2020-07-28,"Rajasthan","Alwar",3361,1407,14,0,46727,200,59,0
2020-07-28,"Rajasthan","BSF Camp",59,52,0,0,NA,0,0,0
2020-07-28,"Rajasthan","Banswara",159,111,2,0,11141,11,1,0
2020-07-28,"Rajasthan","Baran",124,74,5,0,12224,5,0,0
2020-07-28,"Rajasthan","Barmer",1290,760,10,0,32907,56,52,0
2020-07-28,"Rajasthan","Bharatpur",2425,2035,53,0,37799,33,15,2
2020-07-28,"Rajasthan","Bhilwara",565,315,6,0,51747,54,0,0
2020-07-28,"Rajasthan","Bikaner",1869,1145,34,0,64406,80,26,0
2020-07-28,"Rajasthan","Bundi",119,31,0,0,9212,9,0,0
2020-07-28,"Rajasthan","Chittorgarh",242,210,6,0,15549,2,0,0
2020-07-28,"Rajasthan","Churu",644,484,2,0,19522,36,7,0
2020-07-28,"Rajasthan","Dausa",294,260,4,0,15843,3,10,0
2020-07-28,"Rajasthan","Dholpur",1171,985,15,0,32395,22,20,0
2020-07-28,"Rajasthan","Dungarpur",573,509,1,0,42653,8,0,0
2020-07-28,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2020-07-28,"Rajasthan","Ganganagar",188,85,3,0,12726,28,3,0
2020-07-28,"Rajasthan","Hanumangarh",199,137,1,0,15341,0,0,0
2020-07-28,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2020-07-28,"Rajasthan","Jaipur",5037,3779,183,0,170235,83,118,1
2020-07-28,"Rajasthan","Jaisalmer",171,127,0,0,26921,7,0,0
2020-07-28,"Rajasthan","Jalore",1091,984,4,0,52005,24,38,0
2020-07-28,"Rajasthan","Jhalawar",495,413,0,0,41356,4,7,0
2020-07-28,"Rajasthan","Jhunjhunu",591,513,5,0,21840,13,5,0
2020-07-28,"Rajasthan","Jodhpur",6384,4320,81,0,237607,134,0,2
2020-07-28,"Rajasthan","Karauli",324,169,5,0,10050,19,4,0
2020-07-28,"Rajasthan","Kota",1411,903,34,0,96158,15,12,1
2020-07-28,"Rajasthan","Nagaur",1364,1031,23,0,39875,47,0,0
2020-07-28,"Rajasthan","Other State",185,41,35,0,NA,2,0,1
2020-07-28,"Rajasthan","Pali",2427,1957,27,0,65157,15,31,3
2020-07-28,"Rajasthan","Pratapgarh",175,152,2,0,12986,7,3,0
2020-07-28,"Rajasthan","Rajsamand",570,459,5,0,20686,4,24,0
2020-07-28,"Rajasthan","Sawai Madhopur",185,127,11,0,14719,1,0,0
2020-07-28,"Rajasthan","Sikar",918,752,8,0,54068,20,1,0
2020-07-28,"Rajasthan","Sirohi",833,754,11,0,32299,0,0,0
2020-07-28,"Rajasthan","Tonk",265,240,3,0,17547,3,2,0
2020-07-28,"Rajasthan","Udaipur",1171,952,13,0,58669,29,0,1
2020-07-27,"Rajasthan","Ajmer",1596,936,38,0,46450,79,48,3
2020-07-27,"Rajasthan","Alwar",3161,1348,14,0,44958,247,116,0
2020-07-27,"Rajasthan","BSF Camp",59,52,0,0,NA,0,0,0
2020-07-27,"Rajasthan","Banswara",148,110,2,0,10866,10,0,0
2020-07-27,"Rajasthan","Baran",119,74,5,0,11822,6,0,0
2020-07-27,"Rajasthan","Barmer",1234,708,10,0,32611,39,41,0
2020-07-27,"Rajasthan","Bharatpur",2392,2020,51,0,37192,12,20,2
2020-07-27,"Rajasthan","Bhilwara",511,315,6,0,50763,26,4,0
2020-07-27,"Rajasthan","Bikaner",1789,1119,34,0,62400,11,78,4
2020-07-27,"Rajasthan","Bundi",110,31,0,0,8940,19,0,0
2020-07-27,"Rajasthan","Chittorgarh",240,210,6,0,15194,7,0,0
2020-07-27,"Rajasthan","Churu",608,477,2,0,19018,9,19,0
2020-07-27,"Rajasthan","Dausa",291,250,4,0,15574,6,0,0
2020-07-27,"Rajasthan","Dholpur",1149,965,15,0,31541,14,16,0
2020-07-27,"Rajasthan","Dungarpur",565,509,1,0,41504,0,0,0
2020-07-27,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2020-07-27,"Rajasthan","Ganganagar",160,82,3,0,12474,16,6,0
2020-07-27,"Rajasthan","Hanumangarh",199,137,1,0,15022,9,12,0
2020-07-27,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2020-07-27,"Rajasthan","Jaipur",4954,3661,182,0,167936,80,70,0
2020-07-27,"Rajasthan","Jaisalmer",164,127,0,0,26439,0,0,0
2020-07-27,"Rajasthan","Jalore",1067,946,4,0,51721,23,54,0
2020-07-27,"Rajasthan","Jhalawar",491,406,0,0,40232,0,0,0
2020-07-27,"Rajasthan","Jhunjhunu",578,508,5,0,21479,36,4,0
2020-07-27,"Rajasthan","Jodhpur",6250,4320,79,0,234690,184,103,0
2020-07-27,"Rajasthan","Karauli",305,165,5,0,9908,4,5,0
2020-07-27,"Rajasthan","Kota",1396,891,33,0,94435,65,22,0
2020-07-27,"Rajasthan","Nagaur",1317,1031,23,0,39012,38,43,0
2020-07-27,"Rajasthan","Other State",183,41,34,0,NA,0,0,0
2020-07-27,"Rajasthan","Pali",2412,1926,24,0,63741,43,90,0
2020-07-27,"Rajasthan","Pratapgarh",168,149,2,0,12571,0,0,0
2020-07-27,"Rajasthan","Rajsamand",566,435,5,0,20097,44,6,0
2020-07-27,"Rajasthan","Sawai Madhopur",184,127,11,0,14057,2,0,0
2020-07-27,"Rajasthan","Sikar",898,751,8,0,53257,33,27,0
2020-07-27,"Rajasthan","Sirohi",833,754,11,0,31918,42,49,0
2020-07-27,"Rajasthan","Tonk",262,238,3,0,17431,8,18,0
2020-07-27,"Rajasthan","Udaipur",1142,952,12,0,57301,22,29,0
2020-07-26,"Rajasthan","Ajmer",1517,888,35,0,45938,36,30,1
2020-07-26,"Rajasthan","Alwar",2914,1232,14,0,43460,150,56,0
2020-07-26,"Rajasthan","BSF Camp",59,52,0,0,NA,0,0,0
2020-07-26,"Rajasthan","Banswara",138,110,2,0,10637,0,1,0
2020-07-26,"Rajasthan","Baran",113,74,5,0,11479,11,0,1
2020-07-26,"Rajasthan","Barmer",1195,667,10,0,32211,28,11,0
2020-07-26,"Rajasthan","Bharatpur",2380,2000,49,0,37083,49,20,3
2020-07-26,"Rajasthan","Bhilwara",485,311,6,0,49985,0,1,0
2020-07-26,"Rajasthan","Bikaner",1778,1041,30,0,61666,82,46,0
2020-07-26,"Rajasthan","Bundi",91,31,0,0,8659,29,0,0
2020-07-26,"Rajasthan","Chittorgarh",233,210,6,0,15076,5,0,0
2020-07-26,"Rajasthan","Churu",599,458,2,0,18722,36,0,0
2020-07-26,"Rajasthan","Dausa",285,250,4,0,15542,6,19,0
2020-07-26,"Rajasthan","Dholpur",1135,949,15,0,30926,37,56,0
2020-07-26,"Rajasthan","Dungarpur",565,509,1,0,40584,6,0,0
2020-07-26,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2020-07-26,"Rajasthan","Ganganagar",144,76,3,0,12370,5,7,0
2020-07-26,"Rajasthan","Hanumangarh",190,125,1,0,14975,3,6,0
2020-07-26,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2020-07-26,"Rajasthan","Jaipur",4874,3591,182,0,166851,71,13,3
2020-07-26,"Rajasthan","Jaisalmer",164,127,0,0,26296,5,5,0
2020-07-26,"Rajasthan","Jalore",1044,892,4,0,51507,11,46,0
2020-07-26,"Rajasthan","Jhalawar",491,406,0,0,39728,50,11,0
2020-07-26,"Rajasthan","Jhunjhunu",542,504,5,0,21216,14,1,0
2020-07-26,"Rajasthan","Jodhpur",6066,4217,79,0,232958,239,177,0
2020-07-26,"Rajasthan","Karauli",301,160,5,0,9781,23,0,0
2020-07-26,"Rajasthan","Kota",1331,869,33,0,92803,68,0,0
2020-07-26,"Rajasthan","Nagaur",1279,988,23,0,38539,49,20,0
2020-07-26,"Rajasthan","Other State",183,41,34,0,NA,1,0,0
2020-07-26,"Rajasthan","Pali",2369,1836,24,0,63577,45,34,0
2020-07-26,"Rajasthan","Pratapgarh",168,149,2,0,12564,2,5,0
2020-07-26,"Rajasthan","Rajsamand",522,429,5,0,19725,7,20,0
2020-07-26,"Rajasthan","Sawai Madhopur",182,127,11,0,13746,9,4,1
2020-07-26,"Rajasthan","Sikar",865,724,8,0,53085,20,10,0
2020-07-26,"Rajasthan","Sirohi",791,705,11,0,31873,0,49,1
2020-07-26,"Rajasthan","Tonk",254,220,3,0,17360,2,0,1
2020-07-26,"Rajasthan","Udaipur",1120,923,12,0,56908,33,0,0
2020-07-25,"Rajasthan","Ajmer",1481,858,34,0,44731,67,55,6
2020-07-25,"Rajasthan","Alwar",2764,1176,14,0,41693,313,41,0
2020-07-25,"Rajasthan","BSF Camp",59,52,0,0,NA,0,0,0
2020-07-25,"Rajasthan","Banswara",138,109,2,0,10182,16,0,0
2020-07-25,"Rajasthan","Baran",102,74,4,0,11147,0,0,0
2020-07-25,"Rajasthan","Barmer",1167,656,10,0,31231,56,26,0
2020-07-25,"Rajasthan","Bharatpur",2331,1980,46,0,36434,29,25,0
2020-07-25,"Rajasthan","Bhilwara",485,310,6,0,49174,46,10,0
2020-07-25,"Rajasthan","Bikaner",1696,995,30,0,60168,27,90,0
2020-07-25,"Rajasthan","Bundi",62,31,0,0,8373,12,0,0
2020-07-25,"Rajasthan","Chittorgarh",228,210,6,0,14785,2,2,0
2020-07-25,"Rajasthan","Churu",563,458,2,0,18109,0,16,0
2020-07-25,"Rajasthan","Dausa",279,231,4,0,15208,2,3,0
2020-07-25,"Rajasthan","Dholpur",1098,893,15,0,30090,5,5,0
2020-07-25,"Rajasthan","Dungarpur",559,509,1,0,39579,3,16,0
2020-07-25,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2020-07-25,"Rajasthan","Ganganagar",139,69,3,0,12147,2,2,0
2020-07-25,"Rajasthan","Hanumangarh",187,119,1,0,14771,4,17,0
2020-07-25,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2020-07-25,"Rajasthan","Jaipur",4803,3578,179,0,164534,93,47,0
2020-07-25,"Rajasthan","Jaisalmer",159,122,0,0,25810,0,6,0
2020-07-25,"Rajasthan","Jalore",1033,846,4,0,50822,4,95,0
2020-07-25,"Rajasthan","Jhalawar",441,395,0,0,39372,5,9,0
2020-07-25,"Rajasthan","Jhunjhunu",528,503,5,0,20843,5,11,1
2020-07-25,"Rajasthan","Jodhpur",5827,4040,79,0,230451,271,167,0
2020-07-25,"Rajasthan","Karauli",278,160,5,0,9591,15,9,0
2020-07-25,"Rajasthan","Kota",1263,869,33,0,91065,80,13,3
2020-07-25,"Rajasthan","Nagaur",1230,968,23,0,37739,0,12,1
2020-07-25,"Rajasthan","Other State",182,41,34,0,NA,0,0,0
2020-07-25,"Rajasthan","Pali",2324,1802,24,0,62849,29,59,0
2020-07-25,"Rajasthan","Pratapgarh",166,144,2,0,12364,0,0,0
2020-07-25,"Rajasthan","Rajsamand",515,409,5,0,19013,18,13,0
2020-07-25,"Rajasthan","Sawai Madhopur",173,123,10,0,13091,6,1,0
2020-07-25,"Rajasthan","Sikar",845,714,8,0,52515,0,0,0
2020-07-25,"Rajasthan","Sirohi",791,656,10,0,31658,0,0,0
2020-07-25,"Rajasthan","Tonk",252,220,2,0,17329,0,2,0
2020-07-25,"Rajasthan","Udaipur",1087,923,12,0,55811,10,7,0
2020-07-24,"Rajasthan","Ajmer",1414,803,28,0,43899,63,0,0
2020-07-24,"Rajasthan","Alwar",2451,1135,14,0,39913,224,70,0
2020-07-24,"Rajasthan","BSF Camp",59,52,0,0,NA,0,0,0
2020-07-24,"Rajasthan","Banswara",122,109,2,0,9696,0,0,0
2020-07-24,"Rajasthan","Baran",102,74,4,0,10507,11,0,0
2020-07-24,"Rajasthan","Barmer",1111,630,10,0,30603,22,30,2
2020-07-24,"Rajasthan","Bharatpur",2302,1955,46,0,36013,21,15,0
2020-07-24,"Rajasthan","Bhilwara",439,300,6,0,48135,8,14,0
2020-07-24,"Rajasthan","Bikaner",1669,905,30,0,57627,62,57,0
2020-07-24,"Rajasthan","Bundi",50,31,0,0,8141,1,5,0
2020-07-24,"Rajasthan","Chittorgarh",226,208,6,0,14552,1,2,0
2020-07-24,"Rajasthan","Churu",563,442,2,0,17291,22,0,0
2020-07-24,"Rajasthan","Dausa",277,228,4,0,14859,4,4,0
2020-07-24,"Rajasthan","Dholpur",1093,888,15,0,29206,16,45,0
2020-07-24,"Rajasthan","Dungarpur",556,493,1,0,38355,8,0,0
2020-07-24,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2020-07-24,"Rajasthan","Ganganagar",137,67,3,0,11802,7,4,0
2020-07-24,"Rajasthan","Hanumangarh",183,102,1,0,14362,0,0,0
2020-07-24,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2020-07-24,"Rajasthan","Jaipur",4710,3531,179,0,161397,84,44,0
2020-07-24,"Rajasthan","Jaisalmer",159,116,0,0,25376,0,0,0
2020-07-24,"Rajasthan","Jalore",1029,751,4,0,50272,39,14,0
2020-07-24,"Rajasthan","Jhalawar",436,386,0,0,39127,3,1,0
2020-07-24,"Rajasthan","Jhunjhunu",523,492,4,0,20564,11,5,0
2020-07-24,"Rajasthan","Jodhpur",5556,3873,79,0,227054,158,125,5
2020-07-24,"Rajasthan","Karauli",263,151,5,0,9473,13,22,0
2020-07-24,"Rajasthan","Kota",1183,856,30,0,89363,22,16,0
2020-07-24,"Rajasthan","Nagaur",1230,956,22,0,37440,18,33,1
2020-07-24,"Rajasthan","Other State",182,41,34,0,NA,0,0,0
2020-07-24,"Rajasthan","Pali",2295,1743,24,0,61805,91,158,0
2020-07-24,"Rajasthan","Pratapgarh",166,144,2,0,12225,4,0,0
2020-07-24,"Rajasthan","Rajsamand",497,396,5,0,18357,5,10,0
2020-07-24,"Rajasthan","Sawai Madhopur",167,122,10,0,12519,2,0,0
2020-07-24,"Rajasthan","Sikar",845,714,8,0,51717,12,3,0
2020-07-24,"Rajasthan","Sirohi",791,656,10,0,31351,0,4,0
2020-07-24,"Rajasthan","Tonk",252,218,2,0,16992,5,0,0
2020-07-24,"Rajasthan","Udaipur",1077,916,12,0,54345,21,51,0
2020-07-23,"Rajasthan","Ajmer",1351,803,28,0,42798,43,60,0
2020-07-23,"Rajasthan","Alwar",2227,1065,14,0,38162,133,28,3
2020-07-23,"Rajasthan","BSF Camp",59,52,0,0,NA,0,0,0
2020-07-23,"Rajasthan","Banswara",122,109,2,0,9315,5,6,0
2020-07-23,"Rajasthan","Baran",91,74,4,0,10004,10,1,0
2020-07-23,"Rajasthan","Barmer",1089,600,8,0,30014,12,15,0
2020-07-23,"Rajasthan","Bharatpur",2281,1940,46,0,35614,36,15,0
2020-07-23,"Rajasthan","Bhilwara",431,286,6,0,47082,15,3,0
2020-07-23,"Rajasthan","Bikaner",1607,848,30,0,55987,41,63,3
2020-07-23,"Rajasthan","Bundi",49,26,0,0,7924,9,0,0
2020-07-23,"Rajasthan","Chittorgarh",225,206,6,0,14161,1,0,0
2020-07-23,"Rajasthan","Churu",541,442,2,0,16825,6,10,0
2020-07-23,"Rajasthan","Dausa",273,224,4,0,14531,3,4,0
2020-07-23,"Rajasthan","Dholpur",1077,843,15,0,28668,0,3,0
2020-07-23,"Rajasthan","Dungarpur",548,493,1,0,37600,17,9,0
2020-07-23,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2020-07-23,"Rajasthan","Ganganagar",130,63,3,0,11573,15,3,0
2020-07-23,"Rajasthan","Hanumangarh",183,102,1,0,14211,6,12,0
2020-07-23,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2020-07-23,"Rajasthan","Jaipur",4626,3487,179,0,160069,95,22,0
2020-07-23,"Rajasthan","Jaisalmer",159,116,0,0,24778,2,1,0
2020-07-23,"Rajasthan","Jalore",990,737,4,0,49310,0,15,1
2020-07-23,"Rajasthan","Jhalawar",433,385,0,0,38434,2,2,0
2020-07-23,"Rajasthan","Jhunjhunu",512,487,4,0,20206,1,14,0
2020-07-23,"Rajasthan","Jodhpur",5398,3748,74,0,224434,243,88,1
2020-07-23,"Rajasthan","Karauli",250,129,5,0,9336,5,12,0
2020-07-23,"Rajasthan","Kota",1161,840,30,0,87812,41,3,0
2020-07-23,"Rajasthan","Nagaur",1212,923,21,0,36909,28,0,1
2020-07-23,"Rajasthan","Other State",182,41,34,0,NA,0,0,0
2020-07-23,"Rajasthan","Pali",2204,1585,24,0,60830,54,43,2
2020-07-23,"Rajasthan","Pratapgarh",162,144,2,0,12055,0,6,0
2020-07-23,"Rajasthan","Rajsamand",492,386,5,0,17804,0,5,0
2020-07-23,"Rajasthan","Sawai Madhopur",165,122,10,0,12003,3,1,0
2020-07-23,"Rajasthan","Sikar",833,711,8,0,51149,42,4,0
2020-07-23,"Rajasthan","Sirohi",791,652,10,0,30903,5,0,0
2020-07-23,"Rajasthan","Tonk",247,218,2,0,16778,2,0,0
2020-07-23,"Rajasthan","Udaipur",1056,865,12,0,53154,11,3,0
2020-07-22,"Rajasthan","Ajmer",1308,743,28,0,41712,48,0,0
2020-07-22,"Rajasthan","Alwar",2094,1037,11,0,36342,180,89,3
2020-07-22,"Rajasthan","BSF Camp",59,52,0,0,NA,0,0,0
2020-07-22,"Rajasthan","Banswara",117,103,2,0,9053,2,0,0
2020-07-22,"Rajasthan","Baran",81,73,4,0,9740,1,1,0
2020-07-22,"Rajasthan","Barmer",1077,585,8,0,28814,36,30,0
2020-07-22,"Rajasthan","Bharatpur",2245,1925,46,0,35158,38,0,0
2020-07-22,"Rajasthan","Bhilwara",416,283,6,0,46128,8,3,0
2020-07-22,"Rajasthan","Bikaner",1566,785,27,0,54117,59,106,3
2020-07-22,"Rajasthan","Bundi",40,26,0,0,7714,2,3,0
2020-07-22,"Rajasthan","Chittorgarh",224,206,6,0,13592,1,0,0
2020-07-22,"Rajasthan","Churu",535,432,2,0,16417,8,16,0
2020-07-22,"Rajasthan","Dausa",270,220,4,0,14330,7,0,0
2020-07-22,"Rajasthan","Dholpur",1077,840,15,0,27880,32,51,0
2020-07-22,"Rajasthan","Dungarpur",531,484,1,0,36707,2,0,0
2020-07-22,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2020-07-22,"Rajasthan","Ganganagar",115,60,3,0,11250,3,0,0
2020-07-22,"Rajasthan","Hanumangarh",177,90,1,0,13794,10,0,0
2020-07-22,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2020-07-22,"Rajasthan","Jaipur",4531,3465,179,0,157416,85,54,0
2020-07-22,"Rajasthan","Jaisalmer",157,115,0,0,24246,13,0,0
2020-07-22,"Rajasthan","Jalore",990,722,3,0,48477,37,39,0
2020-07-22,"Rajasthan","Jhalawar",431,383,0,0,37861,14,0,0
2020-07-22,"Rajasthan","Jhunjhunu",511,473,4,0,19948,8,0,0
2020-07-22,"Rajasthan","Jodhpur",5155,3660,73,0,221402,212,100,0
2020-07-22,"Rajasthan","Karauli",245,117,5,0,8983,6,5,0
2020-07-22,"Rajasthan","Kota",1120,837,30,0,86039,21,1,0
2020-07-22,"Rajasthan","Nagaur",1184,923,20,0,36337,23,17,0
2020-07-22,"Rajasthan","Other State",182,41,34,0,NA,0,0,0
2020-07-22,"Rajasthan","Pali",2150,1542,22,0,59826,39,51,0
